reading_id,timestamp_utc,sample_delta,sample_value,sample_reltime
5,1695059403377,17,5630,158083
5,1695059403377,20,5630,158103
5,1695059403377,23,5630,158126
5,1695059403377,18,5630,158144
5,1695059403377,20,5630,158164
5,1695059403377,20,5630,158184
5,1695059403377,27,5630,158211
5,1695059403377,16,5630,158227
5,1695059403377,18,5630,158245
5,1695059403377,20,5630,158265
5,1695059403377,27,5630,158292
5,1695059403377,16,5630,158308
5,1695059403377,18,5630,158326
5,1695059403377,20,5630,158346
5,1695059403377,41,5630,158387
5,1695059403377,20,5630,158407
5,1695059403377,20,5614,158427
5,1695059403377,24,5614,158451
5,1695059403377,17,5614,158468
5,1695059403377,20,5598,158488
5,1695059403377,20,5598,158508
5,1695059403377,23,5590,158531
5,1695059403377,18,5582,158549
5,1695059403377,20,5566,158569
5,1695059403377,20,5582,158589
5,1695059403377,23,5566,158612
5,1695059403377,34,5566,158646
5,1695059403377,11,5566,158657
5,1695059403377,18,5566,158675
5,1695059403377,16,5550,158691
5,1695059403377,20,5534,158711
5,1695059403377,20,5534,158731
5,1695059403377,23,5534,158754
5,1695059403377,18,5502,158772
5,1695059403377,20,5502,158792
5,1695059403377,20,5502,158812
5,1695059403377,27,5502,158839
5,1695059403377,16,5502,158855
5,1695059403377,18,5502,158873
5,1695059403377,20,5502,158893
5,1695059403377,27,5502,158920
5,1695059403377,16,5502,158936
5,1695059403377,18,5502,158954
5,1695059403377,20,5502,158974
5,1695059403377,41,5534,159015
5,1695059403377,20,5502,159035
5,1695059403377,20,5534,159055
5,1695059403377,23,5526,159078
5,1695059403377,17,5502,159095
5,1695059403377,20,5502,159115
5,1695059403377,20,5502,159135
5,1695059403377,23,5502,159158
5,1695059403377,18,5502,159176
5,1695059403377,20,5502,159196
5,1695059403377,23,5502,159219
5,1695059403377,20,5502,159239
5,1695059403377,18,5486,159257
5,1695059403377,20,5502,159277
5,1695059403377,23,5486,159300
5,1695059403377,20,5470,159320
5,1695059403377,18,5486,159338
5,1695059403377,20,5470,159358
5,1695059403377,24,5470,159382
5,1695059403377,17,5470,159399
5,1695059403377,20,5438,159419
5,1695059403377,20,5438,159439
5,1695059403377,27,5438,159466
5,1695059403377,16,5438,159482
5,1695059403377,34,5422,159516
5,1695059403377,30,5422,159546
5,1695059403377,16,5406,159562
5,1695059403377,18,5406,159580
5,1695059403377,20,5406,159600
5,1695059403377,41,5374,159641
5,1695059403377,20,5374,159661
5,1695059403377,21,5406,159682
5,1695059403377,23,5406,159705
5,1695059403377,17,5406,159722
5,1695059403377,20,5422,159742
5,1695059403377,20,5422,159762
5,1695059403377,23,5422,159785
5,1695059403377,18,5422,159803
5,1695059403377,20,5422,159823
5,1695059403377,24,5406,159847
5,1695059403377,20,5422,159867
5,1695059403377,17,5406,159884
5,1695059403377,20,5406,159904
5,1695059403377,23,5406,159927
5,1695059403377,18,5406,159945
5,1695059403377,20,5406,159965
5,1695059403377,20,5406,159985
5,1695059403377,23,5374,160008
5,1695059403377,18,5374,160026
5,1695059403377,20,5374,160046
5,1695059403377,20,5374,160066
5,1695059403377,21,5374,160087
5,1695059403377,19,5374,160106
5,1695059403377,20,5374,160126
5,1695059403377,20,5374,160146
5,1695059403377,27,5374,160173
5,1695059403377,16,5358,160189
5,1695059403377,18,5358,160207
5,1695059403377,20,5342,160227
5,1695059403377,36,5358,160263
5,1695059403377,11,5342,160274
5,1695059403377,16,5334,160290
5,1695059403377,17,5310,160307
5,1695059403377,23,5310,160330
5,1695059403377,18,5310,160348
5,1695059403377,20,5310,160368
5,1695059403377,20,5294,160388
5,1695059403377,23,5294,160411
5,1695059403377,18,5294,160429
5,1695059403377,20,5302,160449
5,1695059403377,23,5310,160472
5,1695059403377,20,5310,160492
5,1695059403377,18,5310,160510
5,1695059403377,20,5310,160530
5,1695059403377,23,5310,160553
5,1695059403377,18,5310,160571
5,1695059403377,21,5310,160592
5,1695059403377,20,5310,160612
5,1695059403377,27,5310,160639
5,1695059403377,16,5310,160655
5,1695059403377,18,5310,160673
5,1695059403377,20,5302,160693
5,1695059403377,27,5294,160720
5,1695059403377,16,5294,160736
5,1695059403377,18,5294,160754
5,1695059403377,20,5294,160774
5,1695059403377,41,5278,160815
5,1695059403377,20,5278,160835
5,1695059403377,20,5278,160855
5,1695059403377,24,5278,160879
5,1695059403377,37,5270,160916
5,1695059403377,20,5246,160936
5,1695059403377,24,5246,160960
5,1695059403377,34,5246,160994
5,1695059403377,23,5230,161017
5,1695059403377,23,5230,161040
5,1695059403377,18,5230,161058
5,1695059403377,20,5214,161078
5,1695059403377,23,5214,161101
5,1695059403377,20,5214,161121
5,1695059403377,18,5210,161139
5,1695059403377,20,5206,161159
5,1695059403377,23,5206,161182
5,1695059403377,18,5198,161200
5,1695059403377,20,5198,161220
5,1695059403377,20,5198,161240
5,1695059403377,28,5206,161268
5,1695059403377,16,5214,161284
5,1695059403377,17,5214,161301
5,1695059403377,20,5214,161321
5,1695059403377,27,5214,161348
5,1695059403377,16,5214,161364
5,1695059403377,18,5214,161382
5,1695059403377,20,5214,161402
5,1695059403377,41,5198,161443
5,1695059403377,20,5198,161463
5,1695059403377,20,5198,161483
5,1695059403377,24,5182,161507
5,1695059403377,16,5198,161523
5,1695059403377,20,5182,161543
5,1695059403377,20,5182,161563
5,1695059403377,23,5182,161586
5,1695059403377,18,5182,161604
5,1695059403377,20,5182,161624
5,1695059403377,20,5182,161644
5,1695059403377,23,5182,161667
5,1695059403377,19,5166,161686
5,1695059403377,34,5166,161720
5,1695059403377,24,5118,161744
5,1695059403377,16,5150,161760
5,1695059403377,11,5118,161771
5,1695059403377,39,5118,161810
5,1695059403377,18,5118,161828
5,1695059403377,20,5118,161848
5,1695059403377,20,5118,161868
5,1695059403377,27,5118,161895
5,1695059403377,16,5118,161911
5,1695059403377,18,5118,161929
5,1695059403377,20,5118,161949
5,1695059403377,27,5118,161976
5,1695059403377,16,5118,161992
5,1695059403377,18,5118,162010
5,1695059403377,20,5118,162030
5,1695059403377,41,5118,162071
5,1695059403377,20,5118,162091
5,1695059403377,20,5118,162111
5,1695059403377,23,5118,162134
5,1695059403377,17,5118,162151
5,1695059403377,20,5118,162171
5,1695059403377,20,5118,162191
5,1695059403377,20,5118,162211
5,1695059403377,20,5118,162231
5,1695059403377,20,5118,162251
5,1695059403377,24,5102,162275
5,1695059403377,20,5102,162295
5,1695059403377,16,5110,162311
5,1695059403377,20,5102,162331
5,1695059403377,23,5102,162354
5,1695059403377,20,5102,162374
5,1695059403377,18,5102,162392
5,1695059403377,21,5086,162413
5,1695059403377,22,5086,162435
5,1695059403377,18,5070,162453
5,1695059403377,20,5070,162473
5,1695059403377,20,5054,162493
5,1695059403377,28,5054,162521
5,1695059403377,34,5054,162555
5,1695059403377,19,5054,162574
5,1695059403377,27,5054,162601
5,1695059403377,16,5054,162617
5,1695059403377,18,5054,162635
5,1695059403377,20,5054,162655
5,1695059403377,41,5054,162696
5,1695059403377,20,5054,162716
5,1695059403377,20,5070,162736
5,1695059403377,23,5070,162759
5,1695059403377,17,5078,162776
5,1695059403377,21,5054,162797
5,1695059403377,20,5070,162817
5,1695059403377,23,5070,162840
5,1695059403377,17,5070,162857
5,1695059403377,20,5078,162877
5,1695059403377,23,5054,162900
5,1695059403377,20,5054,162920
5,1695059403377,17,5054,162937
5,1695059403377,20,5054,162957
5,1695059403377,24,5054,162981
5,1695059403377,17,5054,162998
5,1695059403377,20,5054,163018
5,1695059403377,20,5054,163038
5,1695059403377,23,5054,163061
5,1695059403377,18,5046,163079
5,1695059403377,20,5046,163099
5,1695059403377,20,5046,163119
5,1695059403377,27,5022,163146
5,1695059403377,16,5038,163162
5,1695059403377,18,5038,163180
5,1695059403377,20,5022,163200
5,1695059403377,27,5022,163227
5,1695059403377,16,5022,163243
5,1695059403377,18,5014,163261
5,1695059403377,20,5006,163281
5,1695059403377,41,4990,163322
5,1695059403377,20,5006,163342
5,1695059403377,20,5022,163362
5,1695059403377,23,5038,163385
5,1695059403377,17,5038,163402
5,1695059403377,20,5038,163422
5,1695059403377,20,5046,163442
5,1695059403377,25,5054,163467
5,1695059403377,36,5070,163503
5,1695059403377,23,5070,163526
5,1695059403377,21,5054,163547
5,1695059403377,17,5070,163564
5,1695059403377,20,5054,163584
5,1695059403377,23,5054,163607
5,1695059403377,17,5070,163624
5,1695059403377,20,5054,163644
5,1695059403377,20,5054,163664
5,1695059403377,23,5070,163687
5,1695059403377,17,5070,163704
5,1695059403377,20,5070,163724
5,1695059403377,20,5070,163744
5,1695059403377,27,5054,163771
5,1695059403377,16,5054,163787
5,1695059403377,18,5054,163805
5,1695059403377,20,5054,163825
5,1695059403377,27,5054,163852
5,1695059403377,16,5054,163868
5,1695059403377,18,5054,163886
5,1695059403377,21,5038,163907
5,1695059403377,40,5054,163947
5,1695059403377,20,5038,163967
5,1695059403377,21,5038,163988
5,1695059403377,41,5038,164029
5,1695059403377,19,5038,164048
5,1695059403377,20,5054,164068
5,1695059403377,23,5054,164091
5,1695059403377,17,5070,164108
5,1695059403377,20,5086,164128
5,1695059403377,23,5086,164151
5,1695059403377,20,5102,164171
5,1695059403377,17,5102,164188
5,1695059403377,20,5102,164208
5,1695059403377,23,5102,164231
5,1695059403377,17,5102,164248
5,1695059403377,20,5102,164268
5,1695059403377,20,5102,164288
5,1695059403377,21,5102,164309
5,1695059403377,19,5102,164328
5,1695059403377,20,5086,164348
5,1695059403377,20,5102,164368
5,1695059403377,27,5102,164395
5,1695059403377,16,5102,164411
5,1695059403377,18,5102,164429
5,1695059403377,20,5102,164449
5,1695059403377,41,5102,164490
5,1695059403377,20,5086,164510
5,1695059403377,20,5102,164530
5,1695059403377,24,5086,164554
5,1695059403377,16,5086,164570
5,1695059403377,20,5086,164590
5,1695059403377,20,5086,164610
5,1695059403377,24,5086,164634
5,1695059403377,18,5086,164652
5,1695059403377,34,5078,164686
5,1695059403377,19,5078,164705
5,1695059403377,11,5086,164716
5,1695059403377,36,5086,164752
5,1695059403377,23,5102,164775
5,1695059403377,20,5102,164795
5,1695059403377,17,5118,164812
5,1695059403377,20,5118,164832
5,1695059403377,23,5118,164855
5,1695059403377,18,5118,164873
5,1695059403377,20,5118,164893
5,1695059403377,20,5118,164913
5,1695059403377,27,5118,164940
5,1695059403377,16,5166,164956
5,1695059403377,17,5166,164973
5,1695059403377,20,5166,164993
5,1695059403377,27,5166,165020
5,1695059403377,16,5166,165036
5,1695059403377,17,5174,165053
5,1695059403377,20,5182,165073
5,1695059403377,41,5166,165114
5,1695059403377,21,5182,165135
5,1695059403377,20,5174,165155
5,1695059403377,41,5182,165196
5,1695059403377,20,5182,165216
5,1695059403377,20,5174,165236
5,1695059403377,23,5182,165259
5,1695059403377,17,5166,165276
5,1695059403377,20,5166,165296
5,1695059403377,23,5166,165319
5,1695059403377,20,5166,165339
5,1695059403377,17,5166,165356
5,1695059403377,20,5166,165376
5,1695059403377,23,5150,165399
5,1695059403377,21,5150,165420
5,1695059403377,34,5118,165454
5,1695059403377,26,5118,165480
5,1695059403377,18,5166,165498
5,1695059403377,20,5150,165518
5,1695059403377,20,5166,165538
5,1695059403377,27,5182,165565
5,1695059403377,16,5182,165581
5,1695059403377,17,5198,165598
5,1695059403377,20,5214,165618
5,1695059403377,27,5214,165645
5,1695059403377,16,5230,165661
5,1695059403377,17,5214,165678
5,1695059403377,20,5230,165698
5,1695059403377,41,5246,165739
5,1695059403377,20,5230,165759
5,1695059403377,20,5246,165779
5,1695059403377,23,5246,165802
5,1695059403377,17,5246,165819
5,1695059403377,20,5246,165839
5,1695059403377,20,5246,165859
5,1695059403377,23,5246,165882
5,1695059403377,17,5270,165899
5,1695059403377,20,5246,165919
5,1695059403377,23,5246,165942
5,1695059403377,20,5270,165962
5,1695059403377,17,5246,165979
5,1695059403377,20,5278,165999
5,1695059403377,23,5270,166022
5,1695059403377,18,5246,166040
5,1695059403377,20,5246,166060
5,1695059403377,20,5246,166080
5,1695059403377,23,5246,166103
5,1695059403377,35,5246,166138
5,1695059403377,23,5246,166161
5,1695059403377,27,5246,166188
5,1695059403377,16,5246,166204
5,1695059403377,17,5246,166221
5,1695059403377,20,5246,166241
5,1695059403377,27,5230,166268
5,1695059403377,16,5246,166284
5,1695059403377,17,5246,166301
5,1695059403377,20,5246,166321
5,1695059403377,41,5278,166362
5,1695059403377,20,5278,166382
5,1695059403377,20,5294,166402
5,1695059403377,20,5294,166422
5,1695059403377,20,5310,166442
5,1695059403377,20,5310,166462
5,1695059403377,20,5326,166482
5,1695059403377,24,5326,166506
5,1695059403377,37,5342,166543
5,1695059403377,23,5334,166566
5,1695059403377,20,5342,166586
5,1695059403377,17,5342,166603
5,1695059403377,20,5342,166623
5,1695059403377,23,5342,166646
5,1695059403377,17,5342,166663
5,1695059403377,20,5342,166683
5,1695059403377,20,5358,166703
5,1695059403377,23,5342,166726
5,1695059403377,17,5342,166743
5,1695059403377,20,5358,166763
5,1695059403377,20,5358,166783
5,1695059403377,27,5342,166810
5,1695059403377,16,5358,166826
5,1695059403377,17,5358,166843
5,1695059403377,20,5342,166863
5,1695059403377,27,5342,166890
5,1695059403377,16,5342,166906
5,1695059403377,17,5342,166923
5,1695059403377,21,5342,166944
5,1695059403377,40,5334,166984
5,1695059403377,21,5334,167005
5,1695059403377,37,5310,167042
5,1695059403377,23,5310,167065
5,1695059403377,20,5310,167085
5,1695059403377,20,5310,167105
5,1695059403377,23,5310,167128
5,1695059403377,17,5310,167145
5,1695059403377,20,5310,167165
5,1695059403377,23,5334,167188
5,1695059403377,21,5342,167209
5,1695059403377,18,5342,167227
5,1695059403377,20,5342,167247
5,1695059403377,23,5374,167270
5,1695059403377,17,5374,167287
5,1695059403377,20,5374,167307
5,1695059403377,20,5374,167327
5,1695059403377,23,5374,167350
5,1695059403377,17,5374,167367
5,1695059403377,20,5406,167387
5,1695059403377,20,5406,167407
5,1695059403377,27,5406,167434
5,1695059403377,16,5374,167450
5,1695059403377,17,5406,167467
5,1695059403377,20,5406,167487
5,1695059403377,27,5406,167514
5,1695059403377,16,5374,167530
5,1695059403377,17,5406,167547
5,1695059403377,21,5406,167568
5,1695059403377,40,5406,167608
5,1695059403377,20,5406,167628
5,1695059403377,20,5406,167648
5,1695059403377,23,5374,167671
5,1695059403377,17,5406,167688
5,1695059403377,20,5374,167708
5,1695059403377,20,5374,167728
5,1695059403377,23,5406,167751
5,1695059403377,17,5374,167768
5,1695059403377,20,5374,167788
5,1695059403377,23,5374,167811
5,1695059403377,21,5374,167832
5,1695059403377,18,5374,167850
5,1695059403377,20,5374,167870
5,1695059403377,23,5358,167893
5,1695059403377,18,5374,167911
5,1695059403377,20,5358,167931
5,1695059403377,20,5342,167951
5,1695059403377,27,5342,167978
5,1695059403377,16,5342,167994
5,1695059403377,17,5342,168011
5,1695059403377,20,5342,168031
5,1695059403377,27,5358,168058
5,1695059403377,16,5374,168074
5,1695059403377,17,5374,168091
5,1695059403377,20,5374,168111
5,1695059403377,41,5374,168152
5,1695059403377,20,5374,168172
5,1695059403377,20,5374,168192
5,1695059403377,24,5374,168216
5,1695059403377,37,5406,168253
5,1695059403377,20,5374,168273
5,1695059403377,23,5406,168296
5,1695059403377,17,5406,168313
5,1695059403377,21,5406,168334
5,1695059403377,20,5406,168354
5,1695059403377,24,5406,168378
5,1695059403377,37,5406,168415
5,1695059403377,23,5406,168438
5,1695059403377,21,5374,168459
5,1695059403377,34,5374,168493
5,1695059403377,24,5406,168517
5,1695059403377,19,5374,168536
5,1695059403377,20,5374,168556
5,1695059403377,20,5374,168576
5,1695059403377,27,5374,168603
5,1695059403377,16,5374,168619
5,1695059403377,17,5374,168636
5,1695059403377,20,5374,168656
5,1695059403377,27,5366,168683
5,1695059403377,16,5374,168699
5,1695059403377,17,5358,168716
5,1695059403377,20,5358,168736
5,1695059403377,41,5342,168777
5,1695059403377,20,5342,168797
5,1695059403377,20,5334,168817
5,1695059403377,24,5326,168841
5,1695059403377,16,5310,168857
5,1695059403377,20,5310,168877
5,1695059403377,20,5326,168897
5,1695059403377,23,5342,168920
5,1695059403377,17,5342,168937
5,1695059403377,20,5358,168957
5,1695059403377,23,5342,168980
5,1695059403377,21,5342,169001
5,1695059403377,17,5358,169018
5,1695059403377,20,5366,169038
5,1695059403377,24,5358,169062
5,1695059403377,21,5358,169083
5,1695059403377,37,5358,169120
5,1695059403377,23,5358,169143
5,1695059403377,18,5358,169161
5,1695059403377,20,5358,169181
5,1695059403377,20,5358,169201
5,1695059403377,27,5358,169228
5,1695059403377,16,5342,169244
5,1695059403377,17,5358,169261
5,1695059403377,20,5342,169281
5,1695059403377,27,5342,169308
5,1695059403377,16,5342,169324
5,1695059403377,17,5342,169341
5,1695059403377,21,5342,169362
5,1695059403377,40,5334,169402
5,1695059403377,20,5326,169422
5,1695059403377,20,5326,169442
5,1695059403377,23,5310,169465
5,1695059403377,16,5310,169481
5,1695059403377,20,5310,169501
5,1695059403377,20,5310,169521
5,1695059403377,24,5302,169545
5,1695059403377,37,5278,169582
5,1695059403377,23,5294,169605
5,1695059403377,21,5278,169626
5,1695059403377,17,5278,169643
5,1695059403377,21,5278,169664
5,1695059403377,22,5278,169686
5,1695059403377,18,5246,169704
5,1695059403377,20,5246,169724
5,1695059403377,20,5246,169744
5,1695059403377,23,5246,169767
5,1695059403377,17,5278,169784
5,1695059403377,20,5278,169804
5,1695059403377,20,5294,169824
5,1695059403377,27,5294,169851
5,1695059403377,16,5294,169867
5,1695059403377,17,5278,169884
5,1695059403377,20,5294,169904
5,1695059403377,27,5294,169931
5,1695059403377,16,5278,169947
5,1695059403377,17,5294,169964
5,1695059403377,20,5294,169984
5,1695059403377,41,5278,170025
5,1695059403377,20,5294,170045
5,1695059403377,20,5278,170065
5,1695059403377,23,5294,170088
5,1695059403377,17,5278,170105
5,1695059403377,20,5278,170125
5,1695059403377,20,5278,170145
5,1695059403377,23,5278,170168
5,1695059403377,17,5278,170185
5,1695059403377,20,5270,170205
5,1695059403377,24,5278,170229
5,1695059403377,37,5246,170266
5,1695059403377,20,5246,170286
5,1695059403377,23,5246,170309
5,1695059403377,18,5246,170327
5,1695059403377,20,5246,170347
5,1695059403377,20,5246,170367
5,1695059403377,23,5230,170390
5,1695059403377,17,5230,170407
5,1695059403377,20,5230,170427
5,1695059403377,20,5214,170447
5,1695059403377,27,5214,170474
5,1695059403377,16,5206,170490
5,1695059403377,17,5206,170507
5,1695059403377,20,5206,170527
5,1695059403377,27,5206,170554
5,1695059403377,16,5214,170570
5,1695059403377,16,5214,170586
5,1695059403377,20,5214,170606
5,1695059403377,20,5214,170626
5,1695059403377,20,5214,170646
5,1695059403377,20,5214,170666
5,1695059403377,20,5214,170686
5,1695059403377,23,5230,170709
5,1695059403377,17,5230,170726
5,1695059403377,20,5214,170746
5,1695059403377,20,5214,170766
5,1695059403377,23,5230,170789
5,1695059403377,17,5214,170806
5,1695059403377,20,5214,170826
5,1695059403377,23,5214,170849
5,1695059403377,21,5214,170870
5,1695059403377,17,5214,170887
5,1695059403377,20,5214,170907
5,1695059403377,23,5206,170930
5,1695059403377,17,5198,170947
5,1695059403377,20,5206,170967
5,1695059403377,20,5182,170987
5,1695059403377,23,5182,171010
5,1695059403377,35,5182,171045
5,1695059403377,23,5182,171068
5,1695059403377,28,5182,171096
5,1695059403377,16,5182,171112
5,1695059403377,37,5166,171149
5,1695059403377,27,5182,171176
5,1695059403377,17,5166,171193
5,1695059403377,17,5150,171210
5,1695059403377,20,5118,171230
5,1695059403377,41,5118,171271
5,1695059403377,20,5118,171291
5,1695059403377,20,5118,171311
5,1695059403377,23,5118,171334
5,1695059403377,17,5118,171351
5,1695059403377,20,5118,171371
5,1695059403377,20,5118,171391
5,1695059403377,23,5118,171414
5,1695059403377,17,5150,171431
5,1695059403377,20,5118,171451
5,1695059403377,23,5150,171474
5,1695059403377,21,5118,171495
5,1695059403377,17,5118,171512
5,1695059403377,20,5118,171532
5,1695059403377,23,5118,171555
5,1695059403377,18,5166,171573
5,1695059403377,20,5118,171593
5,1695059403377,20,5118,171613
5,1695059403377,27,5118,171640
5,1695059403377,17,5118,171657
5,1695059403377,17,5118,171674
5,1695059403377,20,5118,171694
5,1695059403377,27,5118,171721
5,1695059403377,17,5118,171738
5,1695059403377,17,5118,171755
5,1695059403377,20,5118,171775
5,1695059403377,41,5118,171816
5,1695059403377,20,5118,171836
5,1695059403377,20,5110,171856
5,1695059403377,24,5118,171880
5,1695059403377,37,5118,171917
5,1695059403377,21,5102,171938
5,1695059403377,40,5102,171978
5,1695059403377,20,5086,171998
5,1695059403377,20,5086,172018
5,1695059403377,24,5086,172042
5,1695059403377,37,5086,172079
5,1695059403377,23,5086,172102
5,1695059403377,21,5102,172123
5,1695059403377,17,5086,172140
5,1695059403377,20,5110,172160
5,1695059403377,23,5102,172183
5,1695059403377,17,5118,172200
5,1695059403377,20,5118,172220
5,1695059403377,20,5110,172240
5,1695059403377,27,5118,172267
5,1695059403377,17,5118,172284
5,1695059403377,17,5118,172301
5,1695059403377,20,5118,172321
5,1695059403377,28,5118,172349
5,1695059403377,17,5118,172366
5,1695059403377,38,5118,172404
5,1695059403377,39,5118,172443
5,1695059403377,20,5118,172463
5,1695059403377,20,5118,172483
5,1695059403377,24,5118,172507
5,1695059403377,16,5118,172523
5,1695059403377,20,5118,172543
5,1695059403377,20,5110,172563
5,1695059403377,23,5102,172586
5,1695059403377,18,5102,172604
5,1695059403377,20,5102,172624
5,1695059403377,21,5118,172645
5,1695059403377,16,5102,172661
5,1695059403377,24,5102,172685
5,1695059403377,20,5102,172705
5,1695059403377,23,5086,172728
5,1695059403377,20,5086,172748
5,1695059403377,19,5086,172767
5,1695059403377,34,5086,172801
5,1695059403377,22,5086,172823
5,1695059403377,11,5086,172834
5,1695059403377,16,5086,172850
5,1695059403377,18,5102,172868
5,1695059403377,27,5102,172895
5,1695059403377,16,5118,172911
5,1695059403377,18,5118,172929
5,1695059403377,20,5118,172949
5,1695059403377,27,5118,172976
5,1695059403377,16,5118,172992
5,1695059403377,18,5118,173010
5,1695059403377,20,5118,173030
5,1695059403377,41,5118,173071
5,1695059403377,20,5118,173091
5,1695059403377,20,5118,173111
5,1695059403377,24,5118,173135
5,1695059403377,13,5118,173148
5,1695059403377,20,5150,173168
5,1695059403377,20,5118,173188
5,1695059403377,24,5150,173212
5,1695059403377,19,5150,173231
5,1695059403377,20,5118,173251
5,1695059403377,24,5118,173275
5,1695059403377,20,5150,173295
5,1695059403377,17,5166,173312
5,1695059403377,20,5166,173332
5,1695059403377,23,5150,173355
5,1695059403377,18,5118,173373
5,1695059403377,20,5118,173393
5,1695059403377,20,5118,173413
5,1695059403377,23,5118,173436
5,1695059403377,18,5118,173454
5,1695059403377,34,5118,173488
5,1695059403377,7,5118,173495
5,1695059403377,26,5118,173521
5,1695059403377,16,5118,173537
5,1695059403377,18,5118,173555
5,1695059403377,20,5118,173575
5,1695059403377,27,5118,173602
5,1695059403377,16,5118,173618
5,1695059403377,18,5166,173636
5,1695059403377,20,5166,173656
5,1695059403377,41,5182,173697
5,1695059403377,20,5182,173717
5,1695059403377,20,5198,173737
5,1695059403377,23,5198,173760
5,1695059403377,17,5206,173777
5,1695059403377,20,5214,173797
5,1695059403377,20,5214,173817
5,1695059403377,23,5206,173840
5,1695059403377,18,5214,173858
5,1695059403377,20,5214,173878
5,1695059403377,23,5214,173901
5,1695059403377,20,5214,173921
5,1695059403377,18,5214,173939
5,1695059403377,20,5214,173959
5,1695059403377,23,5230,173982
5,1695059403377,18,5214,174000
5,1695059403377,20,5214,174020
5,1695059403377,20,5214,174040
5,1695059403377,24,5214,174064
5,1695059403377,17,5230,174081
5,1695059403377,20,5230,174101
5,1695059403377,20,5214,174121
5,1695059403377,28,5214,174149
5,1695059403377,34,5214,174183
5,1695059403377,20,5214,174203
5,1695059403377,26,5214,174229
5,1695059403377,17,5214,174246
5,1695059403377,17,5214,174263
5,1695059403377,20,5214,174283
5,1695059403377,41,5214,174324
5,1695059403377,20,5230,174344
5,1695059403377,20,5246,174364
5,1695059403377,24,5246,174388
5,1695059403377,37,5246,174425
5,1695059403377,20,5278,174445
5,1695059403377,41,5294,174486
5,1695059403377,20,5294,174506
5,1695059403377,23,5294,174529
5,1695059403377,21,5310,174550
5,1695059403377,37,5310,174587
5,1695059403377,23,5302,174610
5,1695059403377,18,5310,174628
5,1695059403377,20,5310,174648
5,1695059403377,20,5310,174668
5,1695059403377,21,5310,174689
5,1695059403377,19,5310,174708
5,1695059403377,20,5310,174728
5,1695059403377,20,5310,174748
5,1695059403377,27,5310,174775
5,1695059403377,17,5326,174792
5,1695059403377,17,5326,174809
5,1695059403377,20,5334,174829
5,1695059403377,21,5334,174850
5,1695059403377,19,5326,174869
5,1695059403377,21,5326,174890
5,1695059403377,32,5310,174922
5,1695059403377,28,5310,174950
5,1695059403377,20,5326,174970
5,1695059403377,20,5310,174990
5,1695059403377,24,5310,175014
5,1695059403377,37,5310,175051
5,1695059403377,20,5310,175071
5,1695059403377,24,5326,175095
5,1695059403377,17,5342,175112
5,1695059403377,20,5342,175132
5,1695059403377,24,5358,175156
5,1695059403377,37,5366,175193
5,1695059403377,20,5374,175213
5,1695059403377,23,5374,175236
5,1695059403377,17,5374,175253
5,1695059403377,20,5374,175273
5,1695059403377,20,5374,175293
6,1695059757371,0,8190,0
6,1695059757371,17,8190,17
6,1695059757371,16,8190,33
6,1695059757371,19,8126,52
6,1695059757371,27,8062,79
6,1695059757371,15,7998,94
6,1695059757371,16,7934,110
6,1695059757371,23,7870,133
6,1695059757371,27,7806,160
6,1695059757371,12,7742,172
6,1695059757371,22,7678,194
6,1695059757371,20,7614,214
6,1695059757371,41,7550,255
6,1695059757371,20,7486,275
6,1695059757371,20,7414,295
6,1695059757371,22,7382,317
6,1695059757371,15,7390,332
6,1695059757371,23,7390,355
6,1695059757371,17,7390,372
6,1695059757371,23,7390,395
6,1695059757371,20,7406,415
6,1695059757371,20,7422,435
6,1695059757371,17,7422,452
6,1695059757371,23,7422,475
6,1695059757371,17,7422,492
6,1695059757371,23,7422,515
6,1695059757371,20,7422,535
6,1695059757371,20,7422,555
6,1695059757371,20,7422,575
6,1695059757371,20,7454,595
6,1695059757371,27,7470,622
6,1695059757371,15,7470,637
6,1695059757371,19,7486,656
6,1695059757371,20,7486,676
6,1695059757371,21,7486,697
6,1695059757371,19,7510,716
6,1695059757371,20,7502,736
6,1695059757371,20,7518,756
6,1695059757371,41,7518,797
6,1695059757371,20,7518,817
6,1695059757371,20,7518,837
6,1695059757371,41,7518,878
6,1695059757371,20,7518,898
6,1695059757371,20,7518,918
6,1695059757371,22,7534,940
6,1695059757371,20,7582,960
6,1695059757371,17,7518,977
6,1695059757371,22,7454,999
6,1695059757371,22,7390,1021
6,1695059757371,19,7366,1040
6,1695059757371,20,7366,1060
6,1695059757371,23,7350,1083
6,1695059757371,19,7334,1102
6,1695059757371,19,7334,1121
6,1695059757371,20,7302,1141
6,1695059757371,23,7334,1164
6,1695059757371,18,7318,1182
6,1695059757371,20,7302,1202
6,1695059757371,20,7270,1222
6,1695059757371,27,7238,1249
6,1695059757371,15,7222,1264
6,1695059757371,19,7198,1283
6,1695059757371,20,7158,1303
6,1695059757371,27,7126,1330
6,1695059757371,15,7110,1345
6,1695059757371,19,7078,1364
6,1695059757371,20,7046,1384
6,1695059757371,41,7078,1425
6,1695059757371,20,7046,1445
6,1695059757371,20,7014,1465
6,1695059757371,23,6982,1488
6,1695059757371,18,6966,1506
6,1695059757371,20,6950,1526
6,1695059757371,20,6918,1546
6,1695059757371,22,6910,1568
6,1695059757371,19,6886,1587
6,1695059757371,20,6886,1607
6,1695059757371,23,6854,1630
6,1695059757371,19,6854,1649
